Cód. Negocio;Tipo Part. <sup>1<sup/>;Cons. id Part.;Núm. unidades;Valor unidad para las operaciones del día t;Valor fondo al cierre del día t;Núm. Invers.;Rentab. dia;Rentab. mes;Rentab. sem;Rentab. año
88247;5;3;943,772.03;$9,899.74;$9,343,095,864.50;20;0;-1.476372;-1.093075;-1.040335
88247;5;1;122,497.96;$10,164.76;$1,245,161,859.20;1;0;-0.660253;-0.27417;-0.218555
88247;5;2;242,458.13;$10,360.67;$2,512,027,514.29;1;0;-0.654569;-0.248402;-0.193834
88247;5;4;1,193,943.47;$10,269.65;$12,261,385,119.29;7;0;-0.632005;-0.150528;-0.077777
89435;5;17;84,968,411.11;$2,998.37;$254,766,821,207.08;2;0.02915;0.795109;6.393783;9.306641
89435;5;4;260,363,249.51;$203.65;$53,023,071,463.18;2;0.029048;0.497884;5.816857;8.798771
89435;5;6;100,434,781.93;$203.81;$20,469,454,610.69;1;0.029024;0.915133;5.997071;8.840706
89435;5;8;137,742,834.02;$445.45;$61,357,810,703.12;3;0.029048;0.895547;6.073742;8.929435
89435;5;1;460,377,144.38;$74.19;$34,157,637,488.82;5;0.029047;0.246121;5.647385;8.626715
89435;5;2;96,634,164.58;$74.05;$7,155,839,648.88;1;0.029059;0.065366;5.55794;8.68474
89435;5;13;105,994,162.85;$1,731.52;$183,531,439,147.08;5;0.029134;0.042112;6.147043;9.108993
89435;5;19;42,647,980.41;$7,751.12;$330,569,675,382.61;5;0.029205;0.258569;6.410715;9.391677
89435;5;7;111,732,751.07;$445.90;$49,821,181,551.99;1;0.029098;0.031469;5.699645;8.738233
89854;5;2;446,604.04;$15,672.11;$6,999,226,551.58;3;0.083986;0.784632;4.449535;9.336393
89854;5;1;1,896,510.09;$15,684.55;$29,745,907,683.05;16;0.083986;1.304395;4.447761;9.334575
89854;5;3;151,088.26;$15,675.41;$2,368,370,929.87;2;0.083986;0.500236;4.449176;9.345259
90256;5;2;8,439,143.89;$23,687.85;$199,905,189,733.08;1;0.855959;0.726907;7.975231;11.643518
90256;5;1;709,930.23;$23,172.94;$16,451,169,486.44;1;0.855959;0.726907;7.975231;11.643758
94490;5;5;552,618.74;$10,483.58;$5,793,422,821.65;3;0.10964;9.026871;-4.716667;-3.633692
94490;5;9;1,422,561.05;$10,781.83;$15,337,809,557.42;2;0.10964;7.727568;6.861782;1.232587
94490;5;4;14,515.45;$10,394.63;$150,882,687.73;2;0.109641;10.617209;-9.412549;-5.297223
94490;5;3;962,708.66;$10,278.63;$9,895,330,292.97;1;0.10964;6.918338;7.311174;0
94490;5;15;1,049,006.38;$10,151.79;$10,649,291,292.01;2;0.10964;6.591385;0;0
94490;5;10;2,223,054.32;$10,549.63;$23,452,396,790.43;2;0.10964;14.559819;5.352678;0
94490;5;14;1,482,036.21;$10,952.06;$16,231,350,872.81;1;0.10964;13.818994;18.221813;0
95663;5;1;6,097,372.50;$16,257.93;$99,130,676,129.22;2;0.803913;-1.749825;-29.646826;-6.407233
95663;5;2;609.991;$16,251.51;$9,913,283.50;1;0.803895;-1.749827;-29.646786;-6.406292
99250;8;0;6,499,787.90;$13,386.47;$87,009,186,356.33;2;4.354484;28.042168;7.566896;3.488434
99251;8;0;31,347,896.15;$12,275.47;$384,810,273,906.85;2;1.239835;11.40551;9.18752;9.357329
102088;8;0;107,166.37;$441,297.85;$47,292,290,074.17;3;4.079427;4.546006;36.32596;47.379776
102362;5;1;2,109,824,633.97;$1.88;$3,964,422,073.64;3;-0.406281;-6.023357;-10.374002;-94.30937
102362;5;2;62,032,315,189.32;$0.16;$9,971,854,345.55;1;-0.406281;-5.527188;-14.437588;-92.39423
102363;5;1;776,172,085,106.60;$0.16;$127,747,702,792.28;2;-0.459013;-2.378738;-1.509491;-92.52823
102363;5;2;12,906,454,952.51;$0.86;$11,042,730,250.85;3;-0.459013;-4.586428;-10.044566;-88.01739
102363;5;3;165,213,506,178.21;$0.30;$50,348,976,558.98;2;-0.459013;-4.182293;-10.282336;-88.858116
102364;5;1;4,164,636,160,550.59;$0.02;$67,519,920,696.66;3;-0.317638;-3.821057;-4.609139;-91.05197
102364;5;2;13,683,470.49;$9,796.46;$134,049,509,637.44;2;-0.317638;-4.904043;0;0
104027;5;1;42,543,457.26;$12,731.29;$541,633,204,518.53;4;1.34E-04;12.796638;14.091789;13.670741
106232;5;1;43,898,934.66;$12,673.52;$556,353,863,324.67;3;5.90E-05;13.269895;14.694251;14.590932
109445;5;1;5,024,298.15;$10,234.59;$51,421,620,012.05;1;0.030078;-0.506535;-5.258856;-1.829142
109445;5;2;3,331,157.70;$10,032.10;$33,418,492,779.17;7;0.030078;-1.965482;-6.37515;-2.650759
110153;8;0;51,752,508.53;$5,170.75;$267,599,118,209.45;2;0.900014;7.047562;11.377092;8.688246
113190;8;0;7,124,329.83;$12,053.53;$85,873,322,240.91;4;0.007984;58.90152;20.778393;0
114155;5;1;9,229,687.32;$10,807.31;$99,748,053,240.62;2;1.50E-04;13.706687;15.486722;0
114991;5;3;100,000;$10,158.32;$1,015,831,901.88;1;0.010869;10.62692;0;0
114991;5;1;846,761.38;$10,698.35;$9,058,949,573.29;2;0.010869;12.269336;12.701125;0
117568;5;2;5,160,942.10;$10,370.44;$53,521,261,987.98;3;10.541979;12.01213;0;0
117755;5;1;12,362.76;$8,430.29;$104,221,662.68;1;0.350687;-3.478874;0;0
117755;5;2;1,236,236.67;$8,417.40;$10,405,896,503.85;1;0.350685;-5.337086;0;0
11286;5;11;1,829,626.48;$14,692.37;$26,881,553,433.42;592;8.766939;10.636677;12.38313;11.140346
11286;5;30;21,932.36;$12,606.84;$276,497,807.95;2;10.170784;12.064586;13.833509;12.575152
11286;5;33;65,983.48;$12,452.86;$821,683,070.01;25;9.51839;11.40101;13.159493;11.908568
11286;5;31;289,001.56;$12,485.65;$3,608,372,459.80;22;9.626586;11.511061;13.271278;12.01912
11286;5;23;3,299,873.45;$14,071.13;$46,432,955,528.04;22;10.170782;12.064585;13.833516;12.575159
11286;5;32;1,446,524.87;$12,551.59;$18,156,181,828.51;39;9.843619;11.731815;13.495506;12.240876
11286;5;34;15,713,871.46;$12,226.61;$192,127,365,956.25;76;8.766939;10.636677;12.38313;11.140763
11286;5;35;4,112,051.61;$12,387.64;$50,938,598,596.19;1228;9.302635;11.181556;12.936586;11.688118
11356;5;25;9,531,569.57;$12,887.33;$122,836,463,685.53;167;9.256278;12.086188;13.362976;12.381195
11356;5;28;18,642,763.30;$12,372.11;$230,650,344,790.96;12;9.798104;12.642009;13.924627;12.938236
11356;5;22;1,088,870.35;$19,973.60;$21,748,656,418.43;340;8.506621;11.317167;12.58474;11.60992
11356;5;29;420,837.63;$12,872.32;$5,417,155,949.19;12;9.907113;12.753833;14.037721;13.050354
11356;5;26;31,710,576.32;$12,552.40;$398,043,819,254.57;197;8.506621;11.317167;12.58474;11.60992
11356;5;27;881,218.22;$12,478.89;$10,996,628,162.65;80;8.506621;11.317167;12.58474;11.60992
31508;8;0;800,048.40;$18,114.69;$14,492,626,123.92;161;9.351752;10.009603;14.804232;13.426574
13174;8;0;78,448,351.59;$20,180.66;$1,583,139,436,537.96;190;8.726156;10.700998;14.460467;12.925889
103927;8;0;53,589,112.07;$12,472.54;$668,392,502,254.47;150;8.466022;10.583426;11.97707;11.912653
9645;8;0;352,899.37;$27,857.56;$9,830,916,101.11;147;8.120097;9.737792;16.148932;14.266216
53954;5;3;1,782,321.00;$45,481.17;$81,062,039,727.22;1303;9.191991;9.660775;12.714591;11.202076
53954;5;5;660,276.37;$47,195.76;$31,162,241,763.45;2017;9.739182;10.214462;13.266889;11.751663
53954;5;9;2,519,781.30;$47,161.05;$118,835,519,952.81;37;9.629525;10.119687;13.150562;11.665335
53954;5;6;7,998,632.17;$48,980.71;$391,778,690,479.91;304;10.289108;10.771615;13.831066;12.315372
53954;5;2;257,877.04;$49,120.28;$12,666,992,024.52;20;10.068808;10.95616;14.034395;12.40357
53954;5;7;2,368,746.22;$49,293.16;$116,762,991,458.87;8;10.399422;10.893611;13.962557;12.463406
53954;5;10;2,699,922.57;$47,756.62;$128,939,176,898.92;8;9.848948;10.327479;13.379562;11.892337
53954;5;11;8,313,825.90;$48,937.31;$406,856,250,263.02;3;10.178903;10.656717;13.715303;12.221248
53954;5;4;162,261.89;$47,105.72;$7,643,462,938.22;4;9.191991;10.082638;14.1917;11.993584
53954;5;20;1,168,599.10;$13,072.42;$15,276,413,077.10;19;10.289108;10.776633;14.001795;12.417432
53954;5;8;3,167,500.33;$49,966.15;$158,267,790,094.46;7;10.620381;11.101239;14.188125;12.661728
53954;4;12;13,786,371.34;$51,598.53;$711,356,456,716.70;86;11.063624;11.547892;14.63452;13.105928
53954;5;1;1,565,592.14;$47,257.41;$73,985,824,142.20;98;9.739182;10.242665;13.274745;11.763343
53954;5;35;1,683,540.21;$12,401.28;$20,878,052,043.48;164;9.41054;9.887015;12.960375;11.460657
76410;8;0;363,035.81;$16,801.87;$6,099,680,294.52;20;3.805964;17.442575;22.413996;13.932114
76412;8;0;23,923,515.44;$4,318.23;$103,307,154,591.69;93;9.096068;9.447582;19.173742;15.844725
76413;8;0;93,486.08;$31,000.31;$2,898,097,883.37;103;-3.241223;4.870173;20.528187;-2.150318
76414;8;0;1,565,089.19;$2,394.11;$3,746,999,704.33;176;-3.437551;67.7272;52.40225;31.175
105375;5;44;276,259.25;$11,507.69;$3,179,106,433.44;13;11.708039;13.642213;13.641151;10.268097
21080;8;0;13,199,916.44;$12,879.02;$170,001,993,538.33;8;-1.460502;-12.963136;-20.65626;-33.15206
51615;8;0;37,711,346.86;$171.35;$6,461,668,358.29;3;2.375364;-96.72963;21978.049;-53.848362
67673;8;0;949,765.54;$2,767.17;$2,628,159,994.29;1;0.138528;-9.992486;2.855862;-12.150988
74174;5;17;119,656.44;$10,620.27;$1,270,784,157.24;1;0.01464;-1.127125;-14.543228;-12.447671
74174;5;16;1,418,698.29;$11,632.93;$16,503,619,135.00;1;0.01464;-1.127125;-14.543899;-12.448352
74174;5;14;2,337,056.25;$12,267.86;$28,670,684,105.81;1;0.01464;-1.127125;-13.491469;-11.404588
74174;5;15;2,015,622.91;$13,173.70;$26,553,203,617.80;4;0.01464;-1.127125;-14.536553;-12.440616
74174;5;13;5,130,496.69;$13,111.92;$67,270,672,476.26;1;0.01464;-1.127125;-14.035194;-11.912589
86055;5;19;210,381.02;$19,226.20;$4,044,827,879.76;1;6.345902;-38.712215;-31.910028;-16.4183
86055;5;31;6,983.53;$23,556.41;$164,506,852.08;1;6.3459;-38.712215;-31.910028;-16.4183
86055;5;18;613,016.47;$16,952.97;$10,392,451,869.78;1;6.345902;-38.712215;-31.910028;-16.4183
88922;5;22;131,232.26;$19,637.91;$2,577,128,007.55;1;-5.875049;-22.325182;-22.258492;-0.28722
88922;5;21;114,907.66;$19,716.20;$2,265,542,067.82;1;-5.875049;-22.325182;-22.258492;-0.28722
88922;5;24;59,261.36;$19,661.02;$1,165,138,997.90;1;-5.875049;-22.325182;-22.258492;-0.28722
88922;5;25;152,572.00;$16,418.28;$2,504,969,069.86;1;-5.875049;-22.325182;-22.258492;-0.28722
88922;5;23;44,339.01;$19,661.02;$871,750,264.48;1;-5.875049;-22.325182;-22.258492;-0.28722
96583;5;66;17,446,096.18;$17,533.27;$305,887,175,796.45;1;0.048155;-1.770835;0;0
96583;5;30;550,080,792,604.11;$0.01;$3,704,105,922.08;1;0.048155;-1.764468;193.65529;122.184525
96583;5;67;917,000;$17,533.27;$16,078,011,798.80;1;0.048155;-1.770835;0;0
96583;5;28;10,369,534,044,220.40;$0.01;$69,826,149,361.13;2;0.048155;-1.76446;193.65492;122.18259
96583;5;29;0;$10,000.00;$0.00;0;0;0;0;0
96938;5;27;131,188.69;$19,742.17;$2,589,949,596.63;1;16.62814;18.85651;49.533974;24.38609
96938;5;26;385,435.80;$19,742.17;$7,609,339,333.76;1;16.62814;18.85651;49.533974;24.38609
98414;5;46;160,003.75;$15,125.73;$2,420,173,001.05;1;21.843199;24.72833;26.012487;24.760557
98414;5;34;186,156.47;$16,550.34;$3,080,952,529.25;1;21.843199;24.72833;26.012487;24.760557
98414;5;33;14,133,908.95;$16,549.55;$233,909,793,570.22;1;21.843199;24.72833;26.012487;24.760557
102465;5;40;397,687.10;$14,677.34;$5,836,989,464.57;10;15.010561;13.707898;7.699858;8.570814
103328;5;38;61,210.25;$9,081.77;$555,897,409.22;1;-10.167132;23.29298;-83.69462;-33.864616
103328;5;39;0;$10,000.00;$0.00;0;0;0;0;0
103328;5;37;1,272,134.38;$9,081.77;$11,553,231,960.42;1;-10.167131;23.29298;-83.69462;-33.864616
103328;5;36;0;$10,000.00;$0.00;0;0;0;0;0
105499;5;43;574,555.15;$8,770.33;$5,039,035,835.01;18;0.024832;-17.198164;-32.823578;-31.485052
105499;5;42;198,592.18;$8,770.33;$1,741,718,123.05;5;0.024832;-17.198164;-32.823578;-31.485052
105499;5;41;0;$10,000.00;$0.00;0;0;0;0;0
106866;5;51;5,000;$5,122.93;$25,614,666.41;1;-92.26297;-58.571262;-48.913193;-35.988804
106866;5;52;259,603.11;$11,745.77;$3,049,238,435.92;1;15.248149;17.288332;18.3711;14.799218
110177;5;54;247,300;$12,244.68;$3,028,108,357.29;1;7.107166;-10.629277;11.449311;14.260411
110177;5;53;0;$10,000.00;$0.00;0;0;0;12.129748;14.606775
110177;5;55;250,000;$12,167.38;$3,041,844,221.08;1;7.107166;-10.629277;11.449311;14.260411
111307;5;56;0;$10,000.00;$0.00;0;0;0;0;0
111307;5;57;597,364.60;$147,412.23;$88,058,847,900.61;1;-2.950107;21.508183;8.814308;42.82106
111307;5;58;53,725.79;$11,241.42;$603,954,317.45;1;-2.950107;21.508183;8.814308;0
111307;5;59;82,902.13;$147,412.23;$12,220,787,388.28;1;-2.950107;21.508183;8.814308;42.82106
113006;5;61;99,402.56;$10,765.04;$1,070,072,835.68;1;38.128334;23.73844;30.89009;0
113006;5;60;9,930,776.27;$10,765.20;$106,906,837,455.83;3;38.128334;23.73844;30.894024;0
115474;5;62;360,000;$10,667.00;$3,840,118,475.43;1;11.522864;12.250774;11.369167;0
115474;5;63;1,000;$10,667.00;$10,666,995.91;1;11.522835;12.250781;11.36917;0
115981;5;64;506,538.12;$58,215.92;$29,488,581,624.78;1;0;-0.348537;0;0
115981;5;65;2,500;$58,220.88;$145,552,211.61;1;0;-0.348537;0;0
118007;5;68;13,665,000;$11,104.95;$151,749,184,814.96;2;0;-30.676136;0;0
9438;5;10;39,821,953.63;$10,631.00;$423,347,328,016.15;60;8.755272;11.758859;13.826526;0
9438;5;4;65,419,151.46;$10,648.14;$696,592,151,118.56;216;9.081951;12.094535;14.168396;0
9438;5;9;16,117,655.95;$10,602.51;$170,887,559,125.88;1496;8.212973;11.201625;13.259011;0
9438;5;7;3,548,095.24;$10,602.51;$37,618,704,416.18;241;8.212973;11.201625;13.259011;0
9438;5;3;29,916,593.08;$10,619.60;$317,702,124,370.52;664;8.538028;11.535632;13.599181;0
9438;5;6;22,855,655.11;$10,673.89;$243,958,776,838.20;6;9.573805;12.599935;14.683121;0
9438;5;8;27,997,715.80;$10,631.00;$297,643,814,330.65;56;8.755272;11.758859;13.826526;0
9438;5;1;23,290,913.15;$10,602.51;$246,942,068,400.42;14544;8.212973;11.201625;13.259011;0
9438;4;1;136,175.63;$3,999,067.45;$544,575,546,322.25;84;9.573805;12.599935;14.683121;13.436963
9438;5;5;18,855,953.26;$10,659.58;$200,996,471,237.36;13;9.30028;12.318877;14.396877;0
9438;7;96;231.48;$10,006.91;$2,316,395.20;1;8.755058;0;0;0
9448;8;0;39,091.70;$1,420,499.57;$55,529,743,230.29;485;9.774304;9.52192;14.069131;12.710621
9452;8;0;1,107,950.75;$2,876.78;$3,187,335,095.84;92;5.395475;15.226205;21.921915;13.921237
9453;5;3;423,785,188.14;$3,077.54;$1,304,214,428,191.03;80;9.049989;11.302379;13.26872;12.131909
9453;5;8;1,186,746.39;$10,018.72;$11,889,676,869.92;1;9.596471;0;0;0
9453;5;5;1,257,178.69;$10,041.59;$12,624,067,039.44;2;9.377551;0;0;0
9453;5;4;3,809,152.01;$3,092.43;$11,779,516,948.04;52;9.268255;11.525141;13.495406;12.356326
9453;5;6;110,274,364.55;$3,133.74;$345,571,204,643.36;17;9.870735;12.14003;14.121128;12.975785
9453;5;10;18,284,930.80;$12,529.97;$229,109,699,843.84;7;9.706095;11.971999;13.950136;12.806505
9453;5;2;21,327,845.93;$12,596.05;$268,646,685,491.01;8;9.049989;11.302379;13.26872;12.131909
9453;5;7;851,053.40;$12,477.29;$10,618,842,401.49;126;8.506225;10.747415;12.703978;11.572819
9453;5;9;20.651;$11,553.97;$238,596.44;1;9.867937;12.13931;14.120511;12.975502
9453;5;1;27,373,495.07;$3,062.72;$83,837,345,042.52;170;8.832158;11.080062;13.042485;11.907938
58750;8;0;4,129,195.55;$10,191.83;$42,084,066,176.94;116;13.05031;-9.858268;1.252803;9.25723
72409;8;0;3,894,267.17;$23,054.93;$89,782,054,744.04;2;-0.309574;-0.310894;-4.248013;-10.337615
73963;8;0;1,395,588.90;$14,308.71;$19,969,072,951.24;216;10.219426;12.592756;13.692416;12.910986
90300;8;0;4,782,092.88;$12,809.52;$61,256,304,209.08;485;9.001675;11.607749;14.661277;13.234412
90303;8;0;579,145.79;$13,237.69;$7,666,554,245.39;122;7.655678;13.992263;18.783457;13.87329
93761;5;2;1,189,673.89;$12,333.78;$14,673,181,106.37;691;5.976268;20.642214;19.84279;16.154161
93761;5;1;2,164.39;$12,284.81;$26,589,120.49;12;5.97625;20.642212;19.842793;16.154161
113258;5;1;4,580,310.23;$11,424.61;$52,328,265,638.90;207;10.082864;10.567735;15.026075;0
95234;5;2;1,717,552.16;$14,038.85;$24,112,450,862.72;2;-1.539237;1.432966;14.396523;7.821695
95234;5;1;4,131,870.94;$13,969.26;$57,719,170,639.89;259;-1.539238;1.124503;14.039242;7.493844
51218;8;0;7,341,057.85;$15,470.09;$113,566,826,167.89;5;21.951637;15.470283;-7.466838;0.026973
51220;8;0;166,821.49;$10,049.59;$1,676,487,439.99;15;-2.717659;-3.885266;-2.366911;-5.127473
51325;8;0;927,488.71;$3,030.42;$2,810,679,323.31;11;-1.056472;-0.712989;-54.871346;-35.10832
59972;8;0;663,719.56;$10,014.49;$6,646,812,250.92;3;0;-2.9305;-3.3059;-3.266
66528;8;0;5,124,967.79;$4,515.01;$23,139,263,305.51;45;-3.412871;-10.478915;-8.293456;-30.275282
66532;8;0;22,763,052.81;$44,135.72;$1,004,663,706,733.10;3;29.72312;14.111966;-1.068397;2.956239
67598;8;0;309,038,110,766,555.00;$0.00;$15,181,357,414.68;7;-4.575195;-5.291907;-7.54688;20.714706
80042;8;0;60,142,984.83;$15,667.85;$942,311,041,664.13;1;11.599244;7.924193;5.018082;4.090694
81087;8;0;14,745,309.86;$17,492.76;$257,936,158,673.08;2;20.933006;17.113518;10.750858;5.445715
81088;8;0;6,541,477.78;$17,382.68;$113,708,407,567.62;3;21.105457;17.64413;12.63715;6.615721
81931;8;0;482,214,450.50;$1,431.39;$690,238,751,208.20;6;-0.280671;-0.454115;-7.786884;12.351446
91000;8;0;47,010,392.84;$15,220.76;$715,533,997,465.95;2;9.450856;12.548892;9.700891;8.737398
96710;8;2;10,211,789.96;$7,244.29;$73,977,158,814.89;12;-1.309564;-3.15391;4.061305;1.215443
96710;8;1;14,339,975.46;$7,364.64;$105,608,712,986.62;5;-0.788376;-2.36768;4.984861;1.829383
103946;8;0;390,610,547.92;$149.84;$58,530,302,056.74;10;-3.071255;-90.504654;-44.05518;-28.398485
105749;8;0;3,268,200.39;$18,204.89;$59,497,227,606.80;12;-0.742935;41.56632;3.676885;12.500414
105750;8;0;136,694.13;$18,308.41;$2,502,651,764.61;4;-0.715918;39.870678;3.622572;12.425791
105751;8;0;3,473,503;$7,779.87;$27,023,400,384.41;3;-0.407707;791.26514;56.370487;58.434788
105752;8;2;41,679;$14,213.81;$592,417,345.83;1;0;2789.3503;80.41738;79.8527
105752;8;1;4,110,364;$12,460.61;$51,217,660,347.57;9;-0.897575;2726.6033;81.21436;75.6537
105752;8;3;2,590,893;$14,102.73;$36,538,673,760.87;4;0;2789.7703;80.47554;79.68886
105752;8;0;2,380,000;$11,042.38;$26,280,857,708.38;10;0;21.909384;2.183308;0
109469;8;0;255,516.42;$8,872.98;$2,267,192,935.42;3;-3.718846;-31.003805;-15.572175;-10.00172
109806;8;0;11,806,822.79;$11,339.22;$133,880,162,855.09;2;15.809744;15.427743;1.899323;7.147585
110489;8;0;42,394,740.09;$10,834.11;$459,309,326,853.23;2;16.396805;9.530395;11.587355;0
110614;8;0;1,173,459.08;$6,850.54;$8,038,828,807.88;28;-1.935184;6.55627;-15.361476;-24.219875
110618;8;0;445,965.05;$6,975.33;$3,110,752,777.32;2;-2.036466;6.038512;-15.829524;-21.857557
43502;8;0;121,840,000;$14,138.24;$1,722,602,741,055.95;1673;0;106.91086;60.191563;29.17879
118898;8;0;2,800,000;$50,393.97;$141,103,117,968.21;6;9.960086;0;0;0
10659;5;18;84,655,447.63;$20,639.16;$1,747,217,324,769.90;5;9.381425;11.387058;13.598054;12.504864
10659;5;17;16,288,474.29;$19,159.60;$312,080,653,558.82;7;8.898244;10.895041;13.096294;12.007918
10659;5;12;535,381.47;$23,771.64;$12,726,898,183.98;8488;9.381425;11.387177;13.598111;12.504981
10659;5;16;18,614,430.87;$16,642.12;$309,783,643,365.54;37;8.738128;10.731997;12.930735;11.843597
10659;5;19;22,630,151.51;$16,396.80;$371,062,057,499.94;126;9.923334;11.938876;14.172742;13.067889
10659;5;13;12,251,618.41;$13,278.13;$162,678,535,888.28;1804;9.48938;11.498599;13.71075;12.617101
10659;5;20;6,611,149.30;$14,330.03;$94,737,987,069.55;2;8.525369;10.515348;12.709089;11.624431
10659;5;15;13,895,920.03;$20,165.38;$280,216,533,169.27;2;10.032359;12.049894;14.274029;13.174342
10659;5;14;48,816,013.60;$12,722.86;$621,079,223,779.63;413;9.597548;11.607218;13.823735;12.730733
22969;5;2;13,141,363.72;$34,861.51;$458,143,362,697.31;6488;8.486053;10.626304;13.155827;12.025702
22969;5;9;33,852,439.36;$12,598.80;$426,500,212,006.88;3;9.020895;11.169182;13.709354;12.573974
22969;5;3;8,381,856.35;$35,923.30;$301,103,919,333.22;451;8.592602;10.733609;13.275001;12.142516
22969;5;7;4,594,841.36;$34,580.07;$158,889,927,176.89;16;8.379712;10.51544;13.040675;11.911944
22969;5;6;35,328,793.18;$35,139.27;$1,241,427,948,310.39;33783;7.588734;9.686015;12.189757;11.073224
22969;5;8;3,481,785.03;$36,967.46;$128,712,745,545.70;2;8.539301;10.678125;13.207484;12.076913
22969;5;11;18,371,233.14;$41,892.09;$769,609,270,144.98;575;9.561022;11.720118;14.274826;13.135722
22969;5;1;2,203,105.52;$33,396.61;$73,560,646,555.03;67317;8.379712;10.515505;13.042492;11.91443
22969;5;10;9,675.30;$44,018.26;$425,889,831.60;173;9.996978;12.16445;14.727281;13.581774
22969;5;4;16,624,327.35;$38,147.20;$634,171,577,074.82;186;8.69936;10.855653;13.370722;12.246302
29495;8;0;1,878,583.43;$3,910.25;$7,345,732,558.96;271;12.601413;-1.188556;18.834715;14.733573
29497;5;31;65,425.05;$12,606.44;$824,776,664.29;191;-2.703802;-22.150913;-1.064056;-14.651838
29497;5;32;88,741.32;$12,623.79;$1,120,252,090.56;3;-2.464716;-22.987894;-0.928373;-14.516799
54077;5;21;457,588.23;$16,343.19;$7,478,453,396.32;1502;7.402053;11.470508;19.20131;13.449734
54077;5;23;46,535.83;$16,940.37;$788,334,367.76;270;7.879083;11.965558;19.730597;13.95355
54077;5;22;521.336;$16,671.92;$8,691,678.61;5;7.66657;11.744999;19.49478;13.729082
59304;8;7;557.765;$10,113.01;$5,640,682.81;1;10.377686;12.062552;2.279188;1.126947
59304;8;2;8,176,245.79;$13,129.96;$107,353,773,685.02;2;10.464949;12.172945;13.574613;13.115967
59304;8;5;21,999,158.49;$10,926.43;$240,372,271,426.68;4;9.91415;11.613652;13.008344;-2.897552
59304;8;4;11,811,189.83;$12,685.64;$149,832,512,973.71;9;9.694595;11.390714;12.782634;12.327178
59304;8;3;211,624,992.03;$19,008.76;$4,022,728,601,371.14;33386;9.366087;11.044925;12.45044;12.005761
59304;8;6;0;$10,000.00;$0.00;0;0;0;0;0
59304;8;1;79,797.31;$10,156.19;$810,436,611.16;2;11.017858;12.734953;0;0
59738;8;3;6,897,168.98;$15,000.45;$103,460,639,258.02;2783;-2.940307;169.70807;70.43404;42.50147
59738;8;2;3,512,480.59;$14,546.62;$51,094,733,648.24;2;-0.681947;176.00023;74.41316;45.830368
