Fecha corte;Nombre Entidad;Cód. Negocio;Cod Transacción
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;429
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;430
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;431
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;88922;432
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;433
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;434
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;435
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;436
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96583;437
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;438
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;96938;439
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;440
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;441
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;98414;442
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;102465;443
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;444
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;445
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;446
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;103328;447
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;448
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;449
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;105499;450
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;451
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;106866;452
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;453
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;454
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;110177;455
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;456
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;457
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;458
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;111307;459
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;113006;460
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;113006;461
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115474;462
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115474;463
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115981;464
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;115981;465
31/03/2024;FIDUCIARIA CORFICOLOMBIANA S.A.;118007;466
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;467
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;468
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;469
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;470
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;471
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;472
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;473
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;474
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;475
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;476
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9438;477
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9448;478
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9452;479
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;480
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;481
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;482
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;483
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;484
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;485
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;486
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;487
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;488
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;9453;489
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;58750;490
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;72409;491
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;73963;492
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;90300;493
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;90303;494
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;93761;495
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;93761;496
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;113258;497
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;95234;498
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;95234;499
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51218;500
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51220;501
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;51325;502
31/03/2024;COMPA#IA DE PROFESIONALES DE BOLSA;59972;503
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;66528;504
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;66532;505
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;67598;506
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;80042;507
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81087;508
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81088;509
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;81931;510
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;91000;511
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;96710;512
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;96710;513
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;103946;514
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105749;515
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105750;516
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105751;517
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;518
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;519
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;520
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;105752;521
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;109469;522
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;109806;523
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110489;524
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110614;525
31/03/2024;FIDUCIARIA DE OCCIDENTE S.A.;110618;526
31/03/2024;FIDUCIARIA BOGOTA S.A.;43502;527
31/03/2024;FIDUCIARIA BOGOTA S.A.;118898;528
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;529
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;530
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;531
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;532
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;533
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;534
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;535
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;536
31/03/2024;FIDUCIARIA BOGOTA S.A.;10659;537
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;538
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;539
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;540
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;541
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;542
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;543
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;544
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;545
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;546
31/03/2024;FIDUCIARIA BOGOTA S.A.;22969;547
31/03/2024;FIDUCIARIA BOGOTA S.A.;29495;548
31/03/2024;FIDUCIARIA BOGOTA S.A.;29497;549
31/03/2024;FIDUCIARIA BOGOTA S.A.;29497;550
31/03/2024;FIDUCIARIA BOGOTA S.A.;54077;551
31/03/2024;FIDUCIARIA BOGOTA S.A.;54077;552
31/03/2024;FIDUCIARIA BOGOTA S.A.;54077;553
31/03/2024;Valores Bancolombia S. A.;59304;554
31/03/2024;Valores Bancolombia S. A.;59304;555
31/03/2024;Valores Bancolombia S. A.;59304;556
31/03/2024;Valores Bancolombia S. A.;59304;557
31/03/2024;Valores Bancolombia S. A.;59304;558
31/03/2024;Valores Bancolombia S. A.;59304;559
31/03/2024;Valores Bancolombia S. A.;59304;560
31/03/2024;Valores Bancolombia S. A.;59738;561
31/03/2024;Valores Bancolombia S. A.;59738;562
31/03/2024;Valores Bancolombia S. A.;59738;563
31/03/2024;Valores Bancolombia S. A.;59740;564
31/03/2024;Valores Bancolombia S. A.;59740;565
31/03/2024;Valores Bancolombia S. A.;59740;566
31/03/2024;Valores Bancolombia S. A.;59741;567
31/03/2024;Valores Bancolombia S. A.;59741;568
31/03/2024;Valores Bancolombia S. A.;63301;569
31/03/2024;Valores Bancolombia S. A.;63301;570
31/03/2024;Valores Bancolombia S. A.;63301;571
31/03/2024;FIDUCIARIA BOGOTA S.A.;70843;572
31/03/2024;FIDUCIARIA BOGOTA S.A.;70843;573
31/03/2024;Valores Bancolombia S. A.;93625;574
31/03/2024;Valores Bancolombia S. A.;93625;575
31/03/2024;Valores Bancolombia S. A.;93625;576
31/03/2024;Valores Bancolombia S. A.;114986;577
31/03/2024;Valores Bancolombia S. A.;118693;578
31/03/2024;ITAÚ FIDUCIARIA COLOMBIA S.A. S.F.;44227;579
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;17653;580
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;11627;581
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;582
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;583
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115726;584
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;585
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;586
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;587
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;588
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;589
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115734;590
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;591
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;592
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115735;593
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;594
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;595
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115736;596
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;597
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;598
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115738;599
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;600
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;601
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;115741;602
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;75122;603
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;116425;604
31/03/2024;FIDUCIARIA SCOTIABANK COLPATRIA S.A;117185;605
31/03/2024;CORREDORES DAVIVIENDA S.A.;58347;606
31/03/2024;CORREDORES DAVIVIENDA S.A.;58347;607
31/03/2024;CORREDORES DAVIVIENDA S.A.;58347;608
31/03/2024;CORREDORES DAVIVIENDA S.A.;58347;609
31/03/2024;CORREDORES DAVIVIENDA S.A.;59076;610
31/03/2024;CORREDORES DAVIVIENDA S.A.;59076;611
31/03/2024;CORREDORES DAVIVIENDA S.A.;59076;612
31/03/2024;CORREDORES DAVIVIENDA S.A.;59078;613
31/03/2024;CORREDORES DAVIVIENDA S.A.;59078;614
31/03/2024;CORREDORES DAVIVIENDA S.A.;59079;615
31/03/2024;CORREDORES DAVIVIENDA S.A.;59079;616
31/03/2024;CORREDORES DAVIVIENDA S.A.;59079;617
31/03/2024;CORREDORES DAVIVIENDA S.A.;78886;618
31/03/2024;CORREDORES DAVIVIENDA S.A.;78886;619
31/03/2024;CORREDORES DAVIVIENDA S.A.;78888;620
31/03/2024;CORREDORES DAVIVIENDA S.A.;95356;621
31/03/2024;CORREDORES DAVIVIENDA S.A.;95356;622
31/03/2024;CORREDORES DAVIVIENDA S.A.;95356;623
31/03/2024;CORREDORES DAVIVIENDA S.A.;105192;624
31/03/2024;CORREDORES DAVIVIENDA S.A.;108266;625
31/03/2024;CORREDORES DAVIVIENDA S.A.;113657;626
31/03/2024;CORREDORES DAVIVIENDA S.A.;113658;627
31/03/2024;CORREDORES DAVIVIENDA S.A.;116353;628
31/03/2024;CORREDORES DAVIVIENDA S.A.;116353;629
31/03/2024;CORREDORES DAVIVIENDA S.A.;63935;630
31/03/2024;CORREDORES DAVIVIENDA S.A.;66082;631
31/03/2024;CORREDORES DAVIVIENDA S.A.;58703;632
31/03/2024;CORREDORES DAVIVIENDA S.A.;58946;633
31/03/2024;CORREDORES DAVIVIENDA S.A.;58948;634
31/03/2024;CORREDORES DAVIVIENDA S.A.;58954;635
31/03/2024;CORREDORES DAVIVIENDA S.A.;58957;636
31/03/2024;CORREDORES DAVIVIENDA S.A.;58958;637
31/03/2024;CORREDORES DAVIVIENDA S.A.;59002;638
31/03/2024;CORREDORES DAVIVIENDA S.A.;59008;639
31/03/2024;CORREDORES DAVIVIENDA S.A.;59009;640
31/03/2024;CORREDORES DAVIVIENDA S.A.;59012;641
31/03/2024;CORREDORES DAVIVIENDA S.A.;59014;642
31/03/2024;CORREDORES DAVIVIENDA S.A.;59143;643
31/03/2024;CORREDORES DAVIVIENDA S.A.;59144;644
31/03/2024;CORREDORES DAVIVIENDA S.A.;65731;645
31/03/2024;CORREDORES DAVIVIENDA S.A.;65733;646
31/03/2024;CORREDORES DAVIVIENDA S.A.;65734;647
31/03/2024;CORREDORES DAVIVIENDA S.A.;72899;648
31/03/2024;CORREDORES DAVIVIENDA S.A.;72899;649
31/03/2024;CORREDORES DAVIVIENDA S.A.;72904;650
31/03/2024;CORREDORES DAVIVIENDA S.A.;72905;651
31/03/2024;CORREDORES DAVIVIENDA S.A.;72906;652
31/03/2024;CORREDORES DAVIVIENDA S.A.;76407;653
31/03/2024;CORREDORES DAVIVIENDA S.A.;77049;654
31/03/2024;CORREDORES DAVIVIENDA S.A.;77050;655
31/03/2024;CORREDORES DAVIVIENDA S.A.;90025;656
31/03/2024;CORREDORES DAVIVIENDA S.A.;90025;657
31/03/2024;CORREDORES DAVIVIENDA S.A.;102495;658
31/03/2024;CORREDORES DAVIVIENDA S.A.;102495;659
31/03/2024;CORREDORES DAVIVIENDA S.A.;102495;660
31/03/2024;CORREDORES DAVIVIENDA S.A.;114910;661
31/03/2024;CORREDORES DAVIVIENDA S.A.;114910;662
31/03/2024;BBVA VALORES COLOMBIA S.A. COMISION;98186;663
31/03/2024;BBVA VALORES COLOMBIA S.A. COMISION;98186;664
31/03/2024;Credicorp Capital;58756;665
31/03/2024;Credicorp Capital;58756;666
31/03/2024;Credicorp Capital;58756;667
31/03/2024;Credicorp Capital;58756;668
31/03/2024;Credicorp Capital;58756;669
31/03/2024;Credicorp Capital;58883;670
31/03/2024;Credicorp Capital;58883;671
31/03/2024;Credicorp Capital;58883;672
31/03/2024;Credicorp Capital;58897;673
31/03/2024;Credicorp Capital;58897;674
31/03/2024;Credicorp Capital;58918;675
31/03/2024;Credicorp Capital;58918;676
31/03/2024;Credicorp Capital;58921;677
31/03/2024;Credicorp Capital;58921;678
31/03/2024;Credicorp Capital;58927;679
31/03/2024;Credicorp Capital;58928;680
31/03/2024;Credicorp Capital;59105;681
31/03/2024;Credicorp Capital;59105;682
31/03/2024;Credicorp Capital;59105;683
31/03/2024;Credicorp Capital;67066;684
31/03/2024;Credicorp Capital;67066;685
31/03/2024;Credicorp Capital;83314;686
31/03/2024;Credicorp Capital;93197;687
31/03/2024;Credicorp Capital;93197;688
31/03/2024;Credicorp Capital;93197;689
31/03/2024;Credicorp Capital;93197;690
31/03/2024;Credicorp Capital;93198;691
31/03/2024;Credicorp Capital;93223;692
31/03/2024;Credicorp Capital;93229;693
31/03/2024;Credicorp Capital;93229;694
31/03/2024;Credicorp Capital;99106;695
31/03/2024;Credicorp Capital;109932;696
31/03/2024;Credicorp Capital;110574;697
31/03/2024;Credicorp Capital;110574;698
31/03/2024;Credicorp Capital;112342;699
31/03/2024;Credicorp Capital;112342;700
31/03/2024;Credicorp Capital;59501;701
31/03/2024;Credicorp Capital;59523;702
31/03/2024;Credicorp Capital;59950;703
31/03/2024;Credicorp Capital;61112;704
31/03/2024;Credicorp Capital;61112;705
31/03/2024;Credicorp Capital;61112;706
31/03/2024;Credicorp Capital;71846;707
31/03/2024;Credicorp Capital;71846;708
31/03/2024;Credicorp Capital;71846;709
31/03/2024;Credicorp Capital;93231;710
31/03/2024;Credicorp Capital;93253;711
31/03/2024;Credicorp Capital;102266;712
31/03/2024;Credicorp Capital;102266;713
31/03/2024;Credicorp Capital;102266;714
31/03/2024;Credicorp Capital;112716;715
31/03/2024;Credicorp Capital;112716;716
31/03/2024;Credicorp Capital;113221;717
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2852;718
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;719
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;720
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;721
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;722
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2971;723
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3049;724
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3078;725
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3644;726
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3814;727
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3814;728
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;3895;729
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;104377;730
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;104377;731
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;105973;732
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;111884;733
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;85697;734
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;85697;735
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;2713;736
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;13263;737
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;28080;738
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;28133;739
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;32436;740
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;67539;741
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;69940;742
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;79146;743
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;92656;744
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;95754;745
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;103702;746
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106310;747
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106313;748
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;106315;749
31/03/2024;FIDUCIARIA BANCOLOMBIA S.A. S.F.;114017;750
31/03/2024;ACCION FIDUCIARIA S.A.;11014;751
31/03/2024;ACCION FIDUCIARIA S.A.;54573;752
31/03/2024;ACCION FIDUCIARIA S.A.;54576;753
31/03/2024;ACCION FIDUCIARIA S.A.;54577;754
31/03/2024;ACCION FIDUCIARIA S.A.;99740;755
31/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;10440;756
31/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;58134;757
31/03/2024;SERVITRUST GNB SUDAMERIS S.A. ;88966;758
31/03/2024;FIDUCIARIA CENTRAL S.A.;11714;759
31/03/2024;FIDUCIARIA CENTRAL S.A.;11714;760
31/03/2024;FIDUCIARIA CENTRAL S.A.;11714;761
31/03/2024;FIDUCIARIA CENTRAL S.A.;11714;762
31/03/2024;FIDUCIARIA CENTRAL S.A.;11714;763
31/03/2024;FIDUCIARIA CENTRAL S.A.;11714;764
31/03/2024;FIDUCIARIA CENTRAL S.A.;11714;765
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;766
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;767
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;768
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;769
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;770
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;771
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;772
31/03/2024;FIDUCIARIA CENTRAL S.A.;36570;773
31/03/2024;FIDUCIARIA CENTRAL S.A.;115232;774
31/03/2024;FIDUCIARIA CENTRAL S.A.;115232;775
31/03/2024;FIDUCIARIA CENTRAL S.A.;73579;776
31/03/2024;FIDUCIARIA CENTRAL S.A.;73581;777
31/03/2024;FIDUCIARIA CENTRAL S.A.;73583;778
31/03/2024;FIDUCIARIA CENTRAL S.A.;73585;779
31/03/2024;FIDUCIARIA CENTRAL S.A.;73586;780
31/03/2024;FIDUCIARIA CENTRAL S.A.;73587;781
31/03/2024;FIDUCIARIA CENTRAL S.A.;73588;782
31/03/2024;FIDUCIARIA CENTRAL S.A.;73589;783
31/03/2024;FIDUCIARIA CENTRAL S.A.;73590;784
31/03/2024;FIDUCIARIA CENTRAL S.A.;73591;785
31/03/2024;FIDUCIARIA CENTRAL S.A.;73592;786
31/03/2024;FIDUCIARIA CENTRAL S.A.;73593;787
31/03/2024;FIDUCIARIA CENTRAL S.A.;77640;788
31/03/2024;FIDUCIARIA CENTRAL S.A.;77640;789
31/03/2024;FIDUCIARIA CENTRAL S.A.;77640;790
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;791
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;792
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;793
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;794
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69536;795
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;796
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;797
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;798
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;799
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;800
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;801
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;802
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;803
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;804
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;805
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;806
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;807
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;808
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;69537;809
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;82718;810
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;110777;811
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;117825;812
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;117825;813
31/03/2024;SF DE DESARROLLO AGROPECUARIO S.A.;13534;814
31/03/2024;FIDUCOLDEX S.A.;11149;815
31/03/2024;FIDUCOLDEX S.A.;11149;816
31/03/2024;FIDUCOLDEX S.A.;11149;817
31/03/2024;FIDUCOLDEX S.A.;11149;818
31/03/2024;FIDUCOLDEX S.A.;11149;819
31/03/2024;FIDUCOLDEX S.A.;11149;820
31/03/2024;FIDUCOLDEX S.A.;11149;821
31/03/2024;FIDUCOLDEX S.A.;11149;822
31/03/2024;FIDUCOLDEX S.A.;11149;823
31/03/2024;FIDUCOLDEX S.A.;62633;824
31/03/2024;FIDUCOLDEX S.A.;11207;825
31/03/2024;FIDUCOLDEX S.A.;86956;826
31/03/2024;FIDUCOLDEX S.A.;100352;827
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;9792;828
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10025;829
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;830
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;831
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;832
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;833
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;834
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;835
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;10026;836
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;837
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;838
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;839
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;840
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;32814;841
31/03/2024;FIDUCIARIA DAVIVIENDA S.A.;65875;842
31/03/2024;FIDUCIARIA SURA S.A.;53962;843
31/03/2024;FIDUCIARIA SURA S.A.;53962;844
31/03/2024;FIDUCIARIA SURA S.A.;53962;845
31/03/2024;FIDUCIARIA SURA S.A.;53970;846
31/03/2024;FIDUCIARIA SURA S.A.;53970;847
31/03/2024;FIDUCIARIA SURA S.A.;95409;848
31/03/2024;FIDUCIARIA SURA S.A.;95409;849
31/03/2024;FIDUCIARIA SURA S.A.;95409;850
31/03/2024;FIDUCIARIA SURA S.A.;101471;851
31/03/2024;FIDUCIARIA SURA S.A.;101471;852
31/03/2024;FIDUCIARIA SURA S.A.;106749;853
31/03/2024;FIDUCIARIA SURA S.A.;106749;854
31/03/2024;FIDUCIARIA SURA S.A.;106785;855
